E,U,D_enc,D_dec,D,tau_v
1,6.607186366760736,0.4400036987030343,0.32240693579930435,0.14186024423920562,4.295598843318712
0,4.154788106122982,0.5112656838706942,0.5695891049402944,0.29121136326259617,86.09941007436649
0,6.239065353444212,0.2970240486159984,0.7821390123961915,0.2323140960424354,3.9307007796698
0,7.484817511360784,0.3939976625197224,0.490564063749808,0.19328109443360045,74.47267033839653
0,2.2303810228993766,0.43094987995747447,0.4393102145411081,0.18932068422058287,26.651474763342506
0,2.145757083831675,0.7815791034047392,0.5231266440366922,0.40886485341332807,39.133401620836175
0,6.211985073119417,0.5845900774166479,0.24314929259049106,0.14214266377927834,18.36588478549446
0,4.735502459455725,0.6407590240713117,0.5313009077741723,0.3404358511535806,188.7882030340965
0,2.3849782714203056,0.6578429535598698,0.5906657901862906,0.38856532798292376,7.42286725661871
0,6.08780263533785,0.2118696784394351,0.4380661910146112,0.09281294302545383,2.5446366518983425
0,6.54772267771376,0.3992982342154646,0.4371127285788206,0.17453834067462673,34.16334627230555
0,3.621697456891723,0.425992459950743,0.5307111419832714,0.2260789448967218,3.050041614464323
0,2.838327389259976,0.3221310613481264,0.4366965012733363,0.14067350744219326,21.87692459901079
0,2.8129047550664925,0.3709239964794704,0.6197675962628592,0.22988667369429458,116.65282624350526
1,5.656814495182379,0.667670947541315,0.7680026183849401,0.5127730359312839,10.8759863299783
0,3.2147193915684134,0.3272053580638029,0.48646175189412,0.1591728917128604,26.170754987011936
0,6.7945724997278045,0.4506296733592311,0.36325556200352815,0.16369373525157382,35.649863652480434
0,3.422886916006764,0.4367011607831611,0.528422774028069,0.2307628388023158,9.043681437207033
1,5.621618008264147,0.6487713486394608,0.4607479695731068,0.2989200816028378,10.300256110804906
0,3.298563273235953,0.3709517621325148,0.634437114972301,0.23534556576124396,24.08624707371343
0,2.0211596766542606,0.3907570373664549,0.5928567545001536,0.2316629489711717,29.115776269681803
0,3.7689006129765117,0.1,0.35357759640323755,0.035357759640323755,6.712583755074802
0,4.2273644879497905,0.536248471093902,0.6112533493712049,0.3277836740513353,6.063872913217673
0,7.372523770768279,0.3001216137022038,0.3632786241813629,0.10902776691282708,48.30780574298964
0,3.069456965379616,0.6861393954663139,0.39813994818585496,0.273179503359232,24.41984119911394
1,5.2244349986285386,0.6295507625872643,0.5916207619002561,0.37245530181676456,0.11180970745302353
0,3.2615908245076746,0.35345069951120633,0.48654925447432984,0.17197117434060782,15.527910362923684
0,3.1819070081726846,0.40978474665259085,0.31373157555392717,0.12856241420528422,19.97621079764211
0,4.07794868791707,0.5135930706182424,0.7424492126413619,0.38131677089857346,12.461232348994978
0,1.9436250501686272,0.7090657999340727,0.35438067767512427,0.2512792186968908,138.7858433922552
0,5.911330093310953,0.5025367901580194,0.5154647790599354,0.2590400155082926,154.01782192713017
0,3.821556959339345,0.7116504181248609,0.23813712045523255,0.1694703813430166,10.87904575227534
1,5.196759147571278,0.4708490811122731,0.5243041927454725,0.24686814737751783,16.95175051406734
1,5.202215299769837,0.885685516267747,0.7475347861958468,0.6620807330399685,6.073070891138221
0,6.3158265330353265,0.22580513474579605,0.3953100552494468,0.08926304029196941,23.5043022137657
1,6.997529670188919,0.5535878012414994,0.6565712714673776,0.36346984652996117,0.5955417862594677
0,2.6672010267467847,0.548063950182896,0.500858313927067,0.27450238601281335,42.03729596216667
1,6.087569485618303,0.6099876548619299,0.7684580959124924,0.4687499517853252,21.491401279460334
0,4.754543961898646,0.4758998566117147,0.5263561757210032,0.2504928285523159,44.41088498298371
0,2.8483088134320074,0.3675703158950716,0.5016020053307078,0.18437400755300964,12.023619966666853
1,5.88790270915576,0.5109544185499203,0.6701722922548062,0.34242749391732175,32.56604635045254
0,1.9186841256656628,0.489632420282046,0.25947320957589204,0.12704649560299458,23.59642590597369
0,1.8072835500421023,0.6319042177583887,0.317441808514046,0.20059281769287646,3.688426694107993
0,2.274960324745024,0.49479271287186494,0.6437856982010017,0.31854047212098135,35.08670590908641
0,6.471658943334705,0.4239471660311287,0.43602846505842796,0.18485303207042356,20.200475571499098
1,4.7720239850755295,0.6936210883398614,0.4816151169441688,0.33405840157574396,28.03285014326454
0,2.5240001260709994,0.5008234034836327,0.22697288702144908,0.11367333377658818,45.49595784649701
0,6.53022480181425,0.6014699977598046,0.27712747913550617,0.16668386425481319,43.13294021199131
0,2.32249839766639,0.6752659815528095,0.6872947612140684,0.4641067715473217,10.582487347814792
0,3.7665783154773322,0.7195604957103225,0.5697770698178505,0.40998907080250757,84.48827084070052
0,3.753093591928628,0.3685414198561916,0.384617948334158,0.14174764478124594,11.664892336587203
0,2.4304144589481775,0.45775278895450855,0.4809612395323883,0.22016134877496818,3.0093696857255225
0,7.385059352121596,0.22298316829327064,0.41280258655112667,0.0920480286288273,37.87907237790031
0,3.3099066366687806,0.5184282249813315,0.48056000879026206,0.2491358723541486,49.784001453262235
1,7.32194624356618,0.5186915923167831,0.5849382690521986,0.30340256218170775,8.252514257568185
0,2.9357357741640584,0.4855457024723719,0.4274699130954621,0.20755617923973993,80.92265055330176
0,1.5130295819727486,0.3953867590209412,0.6099144178488992,0.24115208495342036,6.550137459799857
0,2.7956681098718876,0.5210950179438599,0.6870391542972404,0.35801268043665485,2.4902151410516855
1,6.960401161643263,0.6445743502837862,0.4289994250195359,0.27652202565408524,29.72725209533873
0,1.6846983059091787,0.6448477931862604,0.6366774152669896,0.41056002620645055,69.71464669647081
1,6.245919581681583,0.5454323794401105,0.541875164426824,0.2955562602928237,5.068189311851202
0,6.4516675207574,0.4818751179436213,0.3833114832010651,0.18470826617665767,48.765976306679406
0,3.2087379920431105,0.7869229319885276,0.4635793576101416,0.36480122729993075,28.84411803502774
1,6.889519058044458,0.6494715400093225,0.3253526268438368,0.21130727160234514,13.73649625538725
0,5.930466586850537,0.2866748054603944,0.5280923267793194,0.15139076504458843,52.46514747214711
0,5.963241815367296,0.5940311714203236,0.4268697378726255,0.2535739304323622,14.06988984787456
0,4.808385773271457,0.4855873654186648,0.5597212009143615,0.271793543320976,24.117746911233855
0,6.887510421283555,0.3811833433291085,0.3970484468465828,0.15134825443261027,4.5481392708379
0,3.6508364082859064,0.6090164046106203,0.17792253584334977,0.1083577430785211,8.842984335589643
0,5.872934325956349,0.5030275621738712,0.3786635917075335,0.1904782234206427,49.14635403235711
0,4.52968781345175,0.4148973256030106,0.5703259653247479,0.23662671773519328,72.32825613650556
0,3.7816367511693034,0.5228828396200207,0.6833336261316573,0.3573034268395665,23.573870120434954
0,4.1433323391267,0.3679394227729196,0.8538315913323233,0.31415830286009844,17.24158732407045
0,4.030545940775566,0.498305237576972,0.28472512458728994,0.14188002085160245,34.88486444205411
0,6.696645478824213,0.17331439134520904,0.24692010290481547,0.042794807345844475,40.69176050332882
1,6.5179884802960455,0.714047401538379,0.7205175548852091,0.5144836878285699,12.4716384038029
1,4.5190288350787,0.5251208670136434,0.8554927175696168,0.4492370775740151,6.757329235302151
0,1.7975043224576444,0.5081430909896908,0.4156926143741631,0.2112313299696728,68.61309572019798
0,7.42769996451219,0.4067468754522825,0.21329024697679194,0.08675514152225576,125.11910274410994
0,6.123474059682666,0.6053065963930383,0.3916403790377842,0.23706250484544059,135.45017189837006
1,3.29541846335141,0.5494494219558673,0.8995482640160664,0.4942562736850316,4.876301972149047
1,5.311890949224706,0.6196353757717308,0.46229560863365426,0.2864547131733354,5.59010476735149
0,6.719604475900109,0.5993757700382677,0.4120688311727191,0.24698407299291744,199.79671262580263
0,6.270556821093258,0.6339855611354461,0.4666138174782725,0.29582642290751526,19.780333566322316
0,1.8400422522495317,0.4582357920200509,0.5426476949599812,0.24866059628784196,1.315679560278236
0,2.296839758760113,0.2779415075598721,0.13417819400594327,0.037293689523672874,93.41681058416901
0,6.117146485269746,0.6280484320480304,0.4308130661386172,0.27057147069416293,8.595469375442718
0,7.346873894478557,0.4320754971688711,0.4770149957111192,0.20610649142888876,25.310757450416034
0,1.9682941868080879,0.4902772793519505,0.48208090752688476,0.2363533157698003,38.35226561170302
1,6.809973978048437,0.772878811115536,0.5402136811747027,0.41751970765465146,13.950235779679456
1,3.856994464160765,0.45424310776749716,0.9,0.40881879699074747,6.741818073605401
0,2.6211040335066826,0.36175928894846426,0.6017391743095761,0.21768473583066825,9.773784283672981
0,6.044894423816137,0.5973650684311189,0.3540361123189637,0.21148880646250506,14.157791400009625
0,5.3204519377808985,0.5522292069167255,0.5279538442529482,0.29155153270044204,4.5715407790825395
0,1.881916678505374,0.28185008559954405,0.6069677450380149,0.17107391089512672,103.36542044005951
0,2.3474700553355783,0.5623587103683032,0.6856611554100249,0.38558752310602235,219.8530895026928
1,3.566293418366187,0.7554642309993501,0.5822700081223698,0.4398841639201515,2.107580760798043
0,1.5396232100136187,0.4570597463809145,0.7852270287207501,0.3588956665985451,8.939625922053963
0,4.41151846949178,0.24169796520097314,0.38987505945671824,0.09423200855329722,43.28692089698636
0,3.9058363194121046,0.4867727854370533,0.4713466113743825,0.22943870292502444,28.958096697755483
1,6.661999606115139,0.6022220808255945,0.653560368658874,0.3935884851588897,0.8369869609506013
0,6.643797419273948,0.21800128704741512,0.4870547149290953,0.10617855471705465,225.83415700027305
1,4.501929042492417,0.8184469373480521,0.6114104034564924,0.5004069721717032,5.603130923649855
1,5.86279668471275,0.45011400012023667,0.44314477199270097,0.19946566595400486,15.927468990623169
0,7.187457318712816,0.3777391154540193,0.2725924744909142,0.10296884019362025,14.36022119554101
1,6.6266565778356314,0.5555588859236693,0.6286136466280611,0.34923189719710074,22.30760425016426
0,6.5431735305924095,0.6053289291268867,0.36966133646118365,0.22376670093966208,21.03906834450234
0,5.6616964073310125,0.2908730143415059,0.6699587274472978,0.1948729145369949,21.08420444447458
0,5.850894065546008,0.6361573803317825,0.2623583848690333,0.16690122282636177,43.28690624670208
1,5.166126762269118,0.6846739091326868,0.5817967918482337,0.39834108379558625,6.617173350010811
0,4.662386466703278,0.41838295827792277,0.4341715222331384,0.18164996587192936,226.68836901714752
0,1.899385684177236,0.6027956788591293,0.5693261724698897,0.34318735662625693,37.82337433308428
0,4.503270856412298,0.4816792610798147,0.6605423130199232,0.3181695332473882,104.57490394921052
0,1.6364077316059458,0.2886560681705541,0.42118837786422736,0.12157858111342151,41.42948373419905
0,4.476839360445323,0.5815982378430531,0.5428382997154235,0.3157137985482094,17.564779155402054
0,5.8896818531115205,0.233312413201065,0.5394391832980262,0.12585785763047413,110.56231109763912
0,7.305756899483362,0.35967292818676266,0.6373130873343977,0.22922426429330883,12.4005144440574
0,5.869095967992511,0.5217692069838475,0.3845235868248186,0.20063256696417023,23.401999878890027
0,2.3125330942062865,0.4269508683456543,0.4279794589457552,0.18272620163099348,18.95934404009721
1,7.203841676139634,0.6502581276940177,0.5152062305556662,0.3350170388574199,11.426460526088496
0,4.064993594347195,0.29122110324571227,0.33219806473031666,0.09674308690685335,14.13702802911487
0,1.9920646203870724,0.2667432947172325,0.3865728891343946,0.10311572609606787,49.58886998398296
1,7.293300164524139,0.5378687379193219,0.5408505184144334,0.29090658574258227,0.9625136828255338
0,2.8470289427129467,0.26097851622683055,0.4080721290369391,0.10649805874958411,5.095865213113447
0,2.191487540782811,0.36661599569903125,0.542508384976178,0.19889225173311487,39.83972344391486
1,7.466501867561278,0.545742512636079,0.6868245934676243,0.37482937937927474,23.315250084543205
0,6.416637428916456,0.6737494584452279,0.2716310009423187,0.1830112397818224,1.1230518619238221
0,4.6500961759177,0.4963981801972347,0.4736333020172459,0.23511070920216812,40.67089070180991
0,2.6121038507105445,0.3171272235321725,0.6334877286577926,0.200896204530948,62.8742667273653
0,4.947783114314607,0.4513559636665796,0.6648675957132104,0.3000919543738179,140.98930646790262
0,5.119066120335819,0.4075159212352319,0.6061244700537612,0.24700537179717524,1.2186010181266609
0,5.189530923932171,0.2995997168651973,0.512446719421597,0.15352889204720968,53.61409223751537
0,2.0859071109330536,0.1,0.6199429632428901,0.06199429632428902,51.96948935339995
0,4.1242113978035695,0.7668979476865314,0.6662940321784749,0.5109795258334562,32.3391973630651
0,6.931812128551021,0.24411293030701597,0.4397057858858751,0.10733786786555032,21.58118583181556
0,1.7384723000994384,0.20784571254568007,0.44420447970155746,0.09232599659955329,1.4266670664934746
1,5.705853312246506,0.709055939111615,0.5991311812096121,0.4248175223436327,0.9072472935207238
0,3.3188414481945028,0.5000486661288513,0.49890701803484155,0.2494777888906453,7.76709356808999
0,5.151219086777343,0.5577548895669552,0.40803369469327,0.22758278832324152,139.1486219438179
0,2.8997055885230925,0.719335529693073,0.48904008725512715,0.35178391020681354,8.473148098055553
1,5.152172231298075,0.47189322610427836,0.46669618144101815,0.2202307666707497,9.736611025293273
1,6.064108767550934,0.6048801110962518,0.37916641010475227,0.22935022026812954,1.0758137114794308
1,6.401035412338215,0.6405264647122788,0.36010247327074957,0.2306551641382611,11.518026570444864
0,4.806351244102206,0.21568779483207967,0.5662314757621397,0.12212921837165008,5.516826238665327
0,2.778836674868165,0.46938305934610813,0.4913401117367828,0.23062672482646973,49.29212059203692
0,6.186508245891521,0.34154203841753794,0.3454478091276727,0.1179849488963379,14.788507934391241
0,5.7475249997070605,0.5583898823820016,0.20580696982430519,0.11492052967358993,2.4224472264115926
0,6.8916708141025,0.26777735755023163,0.5453745871827119,0.14603896583083503,62.319924352188075
0,5.7911601331103375,0.24324004733504745,0.35889281240436144,0.08729710467744518,23.548877408538964
0,2.8778274258631087,0.41759261348590393,0.5349423384461109,0.22338796917597242,44.60871434041146
0,4.21518204405008,0.3608401656730904,0.4498373678709468,0.16231939034849935,33.80569309909656
0,1.8089454132817064,0.5290076260567914,0.36325914285994465,0.19216685680776416,43.762993850238125
1,3.604802230760852,0.5137569761799171,0.48073715542121637,0.24698206730653896,23.70011696805245
0,4.998999789726747,0.18255442693132146,0.6578686158526577,0.12009682816308358,23.667771379129302
0,2.673584566983644,0.5096954657995495,0.39768706726969405,0.20269929499448347,24.151999126412914
0,5.613873842014563,0.22886149057646205,0.5946786806005548,0.13609904925628677,66.76769228550722
0,5.208067677780433,0.4995211843421003,0.34305574247907655,0.1713636107785069,8.274817670919498
0,2.438131639986985,0.7110089556777146,0.38146616512786063,0.2712258596939428,16.999183274734527
0,5.561481733812384,0.36855118605887427,0.4387590975316933,0.16170518578942686,6.818084745429854
1,6.160518388655589,0.4970960508055056,0.5375715901323186,0.2672247144800115,12.552289536692484
0,3.303879590845038,0.4460769753614651,0.4488324228326256,0.2002138096213358,112.07954242918558
1,5.6382887838866385,0.5168314769162973,0.4724057601673029,0.24415416673103327,13.098890131376177
0,2.905279557280145,0.6655789475087996,0.5450510128959211,0.3627744795018723,20.616749601877
0,6.770681120782394,0.1,0.83467132898869,0.083467132898869,9.252946611532956
0,4.021087469170205,0.5035204378927699,0.42703516621085713,0.21502093388610255,64.73133982511585
0,5.510845707331766,0.6428242645671072,0.5784117021158947,0.37181707702965866,47.12411421951445
0,1.8678153567332672,0.5117843700135066,0.656729893529403,0.3361040948289828,13.465341038331495
0,1.8642396444283627,0.531590509476163,0.8186909257677109,0.435208326332369,45.875107862813564
0,3.5637357790110458,0.5309953716709233,0.4590405422564926,0.24374840334750844,42.34499583171566
0,2.762231019123376,0.31493236936414326,0.43473160778481124,0.13691105527715403,2.218417400609675
0,2.8083373775937357,0.39873221746362575,0.5933829850294914,0.23660091342599454,19.321369470012165
0,4.88647078097087,0.41073714520114923,0.5042425935121098,0.2071111633479875,22.05080285077226
1,4.263557398163104,0.5147873755316725,0.4965203402644528,0.2556024028628307,10.137928900955975
0,5.498665884294391,0.3610752276987451,0.512571966620388,0.18507703955945015,46.266641605689856
0,6.674700516664377,0.4533919837745596,0.6262825406061452,0.28395148348879135,7.284686423931376
0,6.712971165833021,0.5919836039706347,0.4588126354385269,0.2716095574741641,99.70137961269215
0,6.048100786868856,0.5135200869170582,0.4417162361496406,0.22683015998023925,40.479507666558156
0,4.95914997027945,0.3482902191375356,0.5070965321776517,0.17661676231603868,31.34711977440191
0,2.0381695097912385,0.7027918121205444,0.3680051265296007,0.25863098974338833,16.400725695045033
0,4.111216384824495,0.5230700407701828,0.5983213368721837,0.3129639660714034,95.61329607095485
1,6.903670755797504,0.684280893411447,0.5321268183471644,0.3641242146667884,27.04394312095125
0,2.138880823293257,0.4640873485795364,0.5003041512238525,0.23218482702481313,13.34594579694565
0,4.830234464150723,0.31478125055263206,0.31680159276506514,0.09972320154765288,21.842610877896227
0,2.588134605891841,0.6101503196792357,0.4540957801612267,0.27706668543036445,57.67093137904338
0,6.639096162115876,0.3232728478616379,0.5728452127888466,0.1851853033221564,7.14530403388623
0,1.8250057362525098,0.49726403887753967,0.5672642046111029,0.2820800894955721,10.882571323052183
1,6.4586417328559325,0.5822893908330791,0.5428547045882427,0.3160985352455589,20.739620932489423
1,2.9727201849336984,0.4176650330442254,0.9,0.37589852973980287,8.27107452771505
0,4.759602326322256,0.5164112437168992,0.5997927831192902,0.309739737103053,53.44255240595214
0,2.2167353248371002,0.4529272774829832,0.5051831701423077,0.22881123788277813,26.282082714305513
0,4.714660251791582,0.1,0.5411074087207355,0.05411074087207355,90.26982981377537
1,4.2909612134042066,0.7930857241759433,0.5409526624149074,0.42902183401623134,12.65966321140441
0,2.6854049604002617,0.580021467938829,0.4705975708225022,0.2729566938369148,32.86103812185569
0,3.744129092783621,0.549107939009514,0.4732098904873009,0.2598433076843996,7.539746484411821
1,6.509504288861168,0.562935993463399,0.6402886541117723,0.36044152960575315,7.2719670582495475
0,4.17722258207195,0.35168083782219783,0.3078113886974664,0.10825136706833917,19.157066817409504
0,4.382236803841117,0.4824730012270289,0.5640748277691943,0.27215087507042257,34.7228673193788
1,6.445180896229549,0.6432863725428555,0.37947605990400946,0.24411177804250556,1.4137838042834692
1,7.08882715166231,0.6852354815722056,0.6596370687764632,0.4520067244859179,19.254569571735367
0,3.9681370040035393,0.47030536342421275,0.48791586497397677,0.22946944819702525,5.271311937664819
0,1.5332372126868836,0.6856611476573634,0.8546620142456572,0.5860085375468312,106.6480428474175
0,2.5288606224932124,0.6151095630416428,0.7540762536818618,0.463839514902329,40.94964367258665
0,1.8652079636400272,0.6338110925346327,0.5544997514390724,0.35144809326978077,4.128179305321837
0,2.4310489909920694,0.44364062228157397,0.2527068941006416,0.11211104375365247,276.31100931221374
0,7.352815342154754,0.5612027503862442,0.6459058641513639,0.36248414745234925,10.543663219856303
0,2.2146455877687687,0.4991141732113636,0.42375669935658483,0.21150297464213821,30.416050450253778
0,1.555882366069965,0.742892806915401,0.6987894002851377,0.5191256190205557,126.5365647549093
1,2.710416939944606,0.5357798121339018,0.6931380383329804,0.37136936796090547,7.3232307034121815
0,2.2009598660948306,0.71293490029513,0.4711197505219872,0.33587771236545944,7.427052652633474
1,4.864840109342348,0.7404754944827046,0.7217651123501991,0.5344493784678785,14.945190595418874
0,6.450068312175259,0.384080278137882,0.41713699988270286,0.16021409493655017,3.3627396773433524
0,2.4058600732225575,0.5491239493027475,0.3339813717974889,0.18339716987498636,25.55687558651362
0,2.6380523414825836,0.6772812094659741,0.6254515447179839,0.42360657866895796,7.530641253782515
0,2.2479440464982723,0.34392210564506975,0.47456710577050676,0.16321411828647922,3.441839802430705
0,5.060824810795417,0.29105571274021713,0.5659531231638866,0.16472388964001689,15.51829608056378
0,2.0507369924233414,0.5194866471856581,0.8032649387226498,0.41728540981882245,115.9188271661088
1,5.327387294449866,0.5258419583068972,0.6332878559048525,0.33300932632098373,4.323579776401029
0,3.6271463383546845,0.4618745254818637,0.1869832627475499,0.08636280575457525,25.136953900379293
1,4.851331987259671,0.6435199991039251,0.5582233042299241,0.3592278602378308,0.6029965360234181
0,4.33124264699655,0.5621898999643131,0.5431496128938469,0.30535322653844715,53.4796815524044
0,4.253539002416042,0.22894894488526368,0.5620284873631526,0.12867582917725454,19.613087023709713
0,2.1893230951136884,0.41474455824605816,0.5529371267614128,0.2293276643765068,21.837788292519612
0,2.4125933156351684,0.7795880336670942,0.7517759758425528,0.5860755547652566,17.04417806696204
0,6.094376773511464,0.6390709257509928,0.44770010518096515,0.28611212067681624,22.283168844052724
0,6.205166500307512,0.573484876437606,0.26520519164602474,0.15209116656173213,11.950129770579867
0,6.724345892064012,0.5065784035359541,0.4066770048506682,0.20601378787203495,3.0452509861262786
0,1.973422378465382,0.6334611870061503,0.6376500736285929,0.4039265725353276,131.375637537831
0,3.3270487275333718,0.4948016177656926,0.3463576353860275,0.17137831831450628,18.096108991020948
0,4.508010590398671,0.4371221481369648,0.4798533177345931,0.20975451303879486,140.66137619791076
0,6.52178378058511,0.4138561621099164,0.2401829832903657,0.09940120766866092,50.32069828419366
0,4.097204690787129,0.6320035829590355,0.3276232824071767,0.2070590883421356,56.148282870457976
1,5.9900592597951,0.4377307567513514,0.6910390300752425,0.3024890375795558,5.362061941848957
0,1.8844176253042817,0.6962692340249764,0.5121898201084287,0.35662201372228614,5.492179951566827
0,2.194270949662747,0.3052974314070094,0.5059610928040994,0.15446862202497505,65.82677216519511
1,6.611517584838623,0.5622663183975761,0.7011496493349187,0.39423283197729625,13.009250005578057
1,6.7974282096222955,0.7579433172231135,0.507229281843855,0.384451044473429,10.397576927467973
1,6.397090407715172,0.6837195650406009,0.45615109543160204,0.3118794285612886,17.206314357401155
1,6.780420822375812,0.4944631077119921,0.5708052282496398,0.2822421270585698,23.372942143188563
0,4.563828170009207,0.7121217624931265,0.1649158020415739,0.11744013161281316,38.76475544426911
0,2.3742032689711197,0.7402557445949494,0.6162001686697942,0.4561457146781919,58.381801806596094
1,2.3892019936785314,0.6598891896819281,0.4172554298437908,0.27534234749000375,2.2830453003581015
0,5.054944341484502,0.45900906355835003,0.6811898250902473,0.31267230372015065,3.3013313371804425
0,4.941921379045164,0.5806168153086239,0.4528633237917353,0.26294006083003546,33.23091389236148
1,3.1250704756297916,0.5188293383803888,0.7539369500543289,0.3911646089772157,4.330481698402117
0,5.085867269063127,0.31314268637241494,0.6421410216285284,0.20108176454268437,49.79069992687917
0,1.667943643500709,0.4199286249823584,0.5526570477375242,0.23207651414322814,17.263176636068057
1,6.670252425881502,0.48616627464660306,0.5992137925964821,0.29131753726349396,5.016219863197571
0,3.908334166080377,0.45415273945423373,0.41985308359225426,0.19067742808172966,2.5825465220333816
0,4.984480955781154,0.6741518360457744,0.4140950851643904,0.2791629619611051,16.660746803077753
0,5.920100638627647,0.5903959449209004,0.3084607812608876,0.1821139944235609,16.700048572443713
1,6.1188324709534765,0.439586963550985,0.44029910845215875,0.1935497481386903,5.95420154352568
0,1.7448012584847794,0.41758764445667057,0.15276701103993046,0.06379361629085074,72.11776296170103
0,6.977143513901444,0.34876083294756277,0.6075185973356171,0.2118786920379048,46.91546602898622
0,2.448486094044296,0.6108365615940237,0.34780560497803537,0.21245237984791238,30.18591822898966
0,5.683965527457517,0.7349725411565273,0.5046829430932634,0.3709281051636109,27.952024893596217
0,3.2815959159076247,0.3963365758921188,0.2925952280165983,0.11596619079447232,1.7637668554138528
0,6.925013916549561,0.39803198800604894,0.47034495224820233,0.18721233639196214,2.0678728281649943
0,2.1211393910990113,0.5804112387997867,0.10725169128757811,0.0622500870035955,46.65403590354632
0,4.394039417478298,0.612630069877223,0.305761368577682,0.18731860859750066,0.7152814392919231
0,7.071108557466713,0.6760914896659965,0.225459534203431,0.15243127233899936,25.61825167606459
0,4.646892728109572,0.43952841314417695,0.5173365282252362,0.22738410331235578,38.677432011682605
0,5.746593904500467,0.4625495120115802,0.30754152530845985,0.14225318245472515,11.819477849701233
0,2.0946884626521456,0.49315035524915946,0.5009669926557951,0.24705205039630843,4.797861143883858
0,1.8063533025648868,0.21178893600155535,0.5617149099062024,0.11896500310524413,62.684461720952925
0,6.1804199983854655,0.3528390873853928,0.3879250343579687,0.13687511509681283,35.615770613219695
0,1.5847835890856965,0.47397548422835,0.44638226859133084,0.21157425190652543,10.673455577246038
1,6.928475467365443,0.49582786737915635,0.6279746948861444,0.3113673537334734,6.3861357441611855
0,3.963928680585469,0.4584566466562516,0.7771765894541862,0.35630177306090854,38.51884344933492
0,2.856322472509078,0.7756927864885492,0.3969900766658391,0.3079423387772275,66.88337371187086
0,1.9107776446274436,0.39406670331953014,0.70618121354756,0.2782825027688721,1.3497707659489675
0,2.230220176941442,0.5463320276980163,0.8899736688237936,0.48622111908634597,52.52517327996414
0,2.6862134093858763,0.33426865642915315,0.28237740164998115,0.09438991465549454,13.692733172850353
1,6.8599922281659005,0.6262484206441661,0.39601017686522866,0.2480007478208663,17.692469980274698
0,4.6446364394709985,0.5462242901611386,0.6823434598361443,0.37271257199509333,18.04488236073436
0,1.6140001104645083,0.4774144106197717,0.7257637626791298,0.3464900790086446,27.748844012665096
1,6.979171766610856,0.3818163853637039,0.7002854618324847,0.2673804637596313,3.020094040730256
1,7.2630650182542364,0.7733952630407669,0.5026172065578318,0.3887217666746098,7.58583220181725
0,6.476169224239824,0.3528177927771635,0.5705324937497641,0.2012940151524426,7.644604303549693
1,7.345550647179673,0.7648757927371195,0.6698551769942123,0.5123560095225116,3.949183811654854
0,4.687850863077236,0.37284230415375136,0.47845278795385987,0.1783874398895033,43.25823323439486
0,1.9861619950698115,0.40036194161623057,0.38272435433854807,0.1532282656067993,17.66518309546833
0,6.55367066808777,0.7227199760988036,0.40668550693739974,0.2939197398535274,10.159384251716872
0,2.904505866849171,0.2083810408250164,0.3906309887453931,0.08140009201327028,41.80749628954379
0,4.246442285396442,0.6026439253145933,0.353193384795644,0.2128498478083945,94.0430024618754
0,4.520356283942013,0.6073198474465944,0.4466107369706186,0.2712355646450072,110.0115145227212
1,6.2735971550978915,0.5985783439999735,0.5475783329736478,0.3277685317616321,19.348499729885173
1,7.429943347531066,0.6885720222113151,0.5813127235983266,0.40027567762526706,1.6253133864866356
1,7.461029367709789,0.3299118480459496,0.4114467638189847,0.13574116222404659,13.493763711619032
0,2.4552373229367888,0.6777683671159646,0.39179729503028315,0.26554781289312684,198.04817717629635
1,6.881677815268972,0.5676705452211728,0.4839327758639351,0.27471438272507565,6.119359548429851
0,6.21102640928707,0.2969782654295788,0.5229686441604302,0.15531032081682317,2.8371990598871566
0,2.058951425193489,0.5217276130154282,0.5800130346528239,0.3026088160872527,10.569052762004159
1,6.417350678968782,0.6452205725948685,0.30750201038758795,0.19840662321635272,4.3362084212404906
0,5.112149631072809,0.2112069596177118,0.5931667981465486,0.1252809559827055,1.702006875637487
1,4.183372386814302,0.5788800120262414,0.691169935931436,0.4001044608241662,1.4946642837090962
1,4.7196731515527395,0.7115211084118829,0.7022755374136702,0.49968386879112536,13.247993619415322
0,2.1795868719068867,0.4383255577190333,0.5244466948890576,0.22987839003114988,36.7253006943968
0,4.896867201867716,0.486497655216456,0.5413452408150348,0.2633631903191021,16.600312992183884
0,5.074670557924842,0.5049625604756771,0.4604887371623788,0.2325295717877259,10.010031128199671
0,4.663410460114621,0.778990392596927,0.25899500661869296,0.20175462188653934,30.422961382363326
0,6.036196271091745,0.33967867949870234,0.5405145282811096,0.1836012612163913,148.06788741931675
0,4.261010220178552,0.22998776954756917,0.38826599197582395,0.08929642948569413,120.77742788434406
1,3.7475141827509315,0.5628435690163267,0.6720946917361751,0.3782841750137167,6.041251703215316
1,6.306992374354341,0.4693369265693013,0.525446629374352,0.24661150610675714,2.5975308223770903
0,2.3126341769901377,0.29201498662174336,0.7155203011128658,0.2089426511570593,11.440759856618481
0,5.914866815595761,0.5768881152929937,0.27665571419775337,0.15959939354857905,6.707710970531951
0,1.745505649749753,0.489611473460152,0.40508208801973344,0.19833283798765666,52.43515634358212
0,5.301661267933909,0.1,0.8134868204030545,0.08134868204030546,24.354527162367944
1,5.369291740470931,0.6978271427749185,0.6716779862324165,0.46871512999737824,13.875237822251487
