E,U,D_enc,D_dec,D,depth
0,2.526913272133273,0.36739089906796174,0.3879930140525708,0.1425451022648623,19
1,6.510064902023242,0.5779935944769823,0.4167042772833931,0.2408524030609615,7
1,6.89470298671149,0.6401501423791075,0.7666520533914214,0.4907724211337535,10
0,3.880273359727723,0.5380666605244697,0.3424908931214681,0.1842829311219114,33
1,3.68403024375493,0.7077033987772032,0.6889192337000407,0.48755048317250516,29
0,2.0235356309030137,0.5463709780969863,0.423248466805052,0.2312506787863261,34
0,3.8740954979457243,0.3389234770856624,0.34391763342102166,0.11656176015012487,34
0,6.190977673261681,0.5536557674968092,0.3352556828197539,0.18561624237923768,22
0,4.389855300220378,0.25162183018260054,0.31485185469919097,0.07922359991579665,15
0,1.8125594338192517,0.40753405635582407,0.32487897914174824,0.13239924819437582,9
0,3.0560745125648197,0.8359887231946865,0.5839355074135497,0.48816349927069486,10
1,4.870566555215114,0.7376051189771459,0.734003895190153,0.5414050304414213,8
1,6.128999564002228,0.37984989792408536,0.6690172122516681,0.2541261197832523,20
0,2.5301943865453866,0.45035853648056173,0.4707622976978048,0.2120118194214099,30
0,6.879837386059418,0.455510686709257,0.5417485052975495,0.24677223367180032,12
1,5.255988622550386,0.37051747404613866,0.6756744121128869,0.2503491764536766,9
0,3.61984536108235,0.367498306457523,0.6117367887907932,0.22481223387837995,3
0,4.575740383035836,0.297259829669136,0.3663046546035379,0.10888765923445937,36
1,6.084401194473983,0.6294379826878314,0.5163379027636444,0.325002687900814,16
0,4.08691529718744,0.41644286822556,0.6127223644580817,0.25516385888087045,21
0,2.5284974448309483,0.6240979784666848,0.5525162596641837,0.34482428072639093,36
0,2.910636236899619,0.40242451781145655,0.4312988655364615,0.17356523799613877,38
0,5.034393251936375,0.440377448626639,0.6210988166926675,0.2735179122401415,5
0,5.017101362738689,0.4278402259383167,0.5244823979191109,0.22439466762638255,7
0,7.007408683221246,0.5270171816802863,0.37831063994464315,0.1993762072632914,16
0,5.186934256322305,0.39529645714554196,0.5336095506071113,0.2109339648540159,4
0,5.2859867482950245,0.3145828670160072,0.3361188395319067,0.10573722819804046,17
1,6.151085610640886,0.681256182916105,0.42873281302150684,0.2920768796899159,18
0,3.7479446425898386,0.6893297052143813,0.36784124771815874,0.25356389885524855,5
0,6.1303613616153845,0.5458317704421142,0.5647350031480716,0.3082503065989448,1
1,7.477022298035843,0.48834285008455847,0.7854641474412775,0.38357580040071126,36
0,2.1290660455272707,0.4574563049443997,0.38066801161946345,0.17413898200597155,37
0,5.146495869247847,0.4140248905532987,0.5704575173160535,0.23618361117208558,20
0,7.162110176931014,0.5589373293294306,0.4751002634052613,0.26555127239144577,15
0,6.404706096623043,0.4101115398526624,0.3483445755070414,0.14286013026051478,13
1,7.190700255268373,0.46418755953540813,0.5533803297563193,0.25687226476448527,36
0,7.135533452595569,0.4978234932505623,0.5466156687801941,0.27211812169764854,39
0,2.6804005056685574,0.5150203157423066,0.305486809115741,0.15733191288589865,31
0,5.879202191705904,0.27647588464622275,0.5608169717134054,0.15505236837907943,10
1,7.15315859464531,0.4015200154426675,0.4202577009983522,0.1687418785947583,24
0,5.961850937437622,0.4422802824135679,0.16053160690383966,0.07099996443773408,1
0,5.440319744963489,0.5952604417406235,0.4856885160595895,0.2891111606179792,33
0,3.925854366657652,0.653752015810975,0.4092561480040543,0.2675520317406852,13
0,2.86734676744322,0.4885255735839379,0.2827904419681862,0.13815036286656346,26
0,6.304274658733362,0.39862488704147714,0.634690322486067,0.25300335810732716,3
0,3.5972410895142906,0.5663751770775078,0.6069596246497985,0.3437668648899273,11
1,2.6404358510630406,0.583081023600063,0.5398942580934768,0.314802096644941,29
0,2.922921731038209,0.522975500720028,0.620304136700679,0.32440386648974223,15
0,6.9301742660761825,0.5793713852045717,0.47418707484773603,0.2747304224006367,18
0,2.933941246806392,0.5315448229841545,0.4653156986654769,0.2473361506788891,11
0,1.6331578212956581,0.48622063848628994,0.3840557799422535,0.18673584653787256,23
0,1.7170504559205617,0.6061624028818463,0.4907188167930898,0.2974552971266358,32
1,7.319742967721541,0.6250010556731305,0.6854593548112086,0.42841282037802825,38
0,6.485561466440821,0.49162427411815723,0.385007237414384,0.18927890362408356,23
0,2.8358968158208864,0.40589828591974314,0.7034234068361054,0.2855183551106013,18
0,3.9536557386939273,0.5443767460649841,0.503107364344306,0.27387994992308373,1
0,2.2380357277870653,0.9,0.47039482915491654,0.4233553462394249,38
1,4.602988284160683,0.22745661724484778,0.4860465384873407,0.11055450146789823,32
1,6.541169300853536,0.6310060168379855,0.491651571074023,0.310235099535557,3
0,6.741927713252632,0.42989220759589175,0.3543032018710577,0.15231218561064186,3
1,5.939222584084633,0.6328060650752733,0.6067807890583633,0.3839745634872923,33
0,6.576853839047902,0.27124820317697307,0.5787114825382975,0.15697444979639544,2
0,5.205820322570657,0.5847520630837367,0.3074171285499293,0.17976280014684948,25
0,3.5274013956754757,0.6076872862411736,0.5145397012858126,0.3126792347377196,12
1,2.822267066417835,0.47888464740419334,0.7958356035101609,0.38111345237866684,12
1,1.5013203435823312,0.788643411722568,0.6493585489886894,0.5121123415056563,20
1,7.365869420667614,0.6056309009039265,0.568234220546646,0.34414020291410563,1
1,5.354784756628341,0.6003507690121681,0.7723763145990711,0.4636967144363366,37
0,2.606893992430594,0.5295462789430063,0.3758579629013361,0.19903418566550105,24
0,3.277704897733817,0.3196263817667251,0.6315982849816917,0.201875474558767,38
1,7.105652927362868,0.5563755975370669,0.7085991700060459,0.3942472866263834,3
0,5.642187074540076,0.4552488401689462,0.4563593048794867,0.20775704424669283,20
0,7.4400801436840975,0.4646237975452942,0.5205810834365164,0.24187435991651793,13
1,6.860293248290855,0.43607099544358974,0.47638366882690997,0.20773710067842002,1
0,1.720680118082544,0.6016785317967509,0.5300873914239006,0.3189422033959021,1
0,4.6505916229117545,0.7192178509449348,0.22034253773889206,0.15847428646431916,19
0,5.66419220148127,0.38317257618231204,0.10712620034662584,0.041047822163439114,13
0,6.422884933938796,0.2453344126857333,0.29237173734741106,0.07172884846803457,35
0,2.4041460810371698,0.3875687314937101,0.42277509093579413,0.16385440570112367,7
1,5.309862961711054,0.6163906738228317,0.6055508446162321,0.3732558931469842,22
0,2.43172960937473,0.7431715354636591,0.3662078336046685,0.2721552379988017,29
0,5.791142132570142,0.22632973564625392,0.4551123065724917,0.10300544803590891,29
0,5.53899594786097,0.44734540720100957,0.7389604922678876,0.3305705823190367,2
0,5.412488489159046,0.5373443358570859,0.6768155738383406,0.36368301502189554,1
1,6.81116890230657,0.8053926912213747,0.6704152260664252,0.5399475231574246,19
1,6.051987223965872,0.534860954438442,0.6568491687419669,0.3513229733154256,6
0,2.6084485753563156,0.7868911804583486,0.9,0.7082020624125137,1
0,1.571202102350685,0.5876119754857876,0.4562822036513118,0.26811688706655573,12
1,6.128051131502019,0.4037277746115023,0.7403214810745433,0.29888834405131676,14
0,6.265881903842162,0.3019338317770338,0.5189433792549227,0.1566865629737613,18
0,4.2414437079165435,0.602847190880441,0.47102470740016744,0.2839559216914726,12
0,4.889503686853814,0.4204218658790161,0.6588477655985839,0.2769940069431773,35
0,6.400674087444824,0.44990023974925175,0.5599356476813774,0.2519151821360042,38
0,3.8659738063633355,0.5707728590650224,0.2744398225571899,0.1566428021622647,22
0,5.466649255606134,0.4813207877139432,0.3056782558503544,0.14712929889291684,25
0,6.860924710176125,0.3802052617889267,0.21264064300157803,0.08084709133938069,6
0,6.113125786120225,0.6566828991780964,0.2570045696943297,0.1687705059288916,17
0,4.808882035491729,0.6675824315757858,0.36360824687839033,0.24273847759208445,37
1,5.1068685772674085,0.5073772171860972,0.7164065641596473,0.36348836889717506,25
0,2.389461979410229,0.38538863437708937,0.474173665341609,0.1827411413435817,17
0,5.051613409566044,0.5770834125359345,0.5508900062793561,0.31790948475563324,37
1,7.3523036498848,0.4496949352417915,0.27418634984967283,0.12330021283983181,32
0,4.541283661659387,0.42568736845385957,0.573900202070076,0.2443020667743489,15
0,3.8786981633254083,0.4008239110035085,0.5575001090264226,0.22345937408485309,7
0,5.081670700273218,0.6386780484665887,0.5079349777713867,0.3244069203509494,1
1,6.383037734186168,0.2861039401989438,0.7406683629524256,0.21190813702139036,7
0,5.229475715582339,0.33907139704542844,0.33548116652448146,0.11375206781588594,39
0,2.134078452352447,0.5134952661328148,0.5373258291341777,0.27591426963128995,7
1,2.64102806343047,0.3767094701517068,0.6062609172838335,0.22838422892368065,18
0,2.358899442627372,0.5467573234988305,0.45146090187927523,0.24683955437588068,23
0,3.487719990177413,0.7652584642628792,0.31426913315825444,0.2404971142059121,37
0,6.668391180601853,0.31388386702236665,0.1640026283617716,0.05147777919202493,31
0,3.536163293509934,0.5235055127029868,0.627094141305482,0.32828723995716563,8
1,4.396759068179657,0.5724920882409522,0.47077710365708697,0.26951616716867294,11
1,4.8324336391916,0.6206850421554758,0.6543758600483699,0.4061613082796482,38
0,3.9616193878999324,0.5865235182792834,0.3257925849252068,0.19108501313963452,26
1,4.628574908839644,0.7366602517214476,0.4626190743331834,0.3407930837494259,4
1,6.952318643307859,0.6435867633438914,0.7820318966832667,0.5033053772180681,16
0,6.217981382660489,0.43315577956489504,0.4989961188904278,0.2161430528778403,30
0,2.647923217655764,0.6148095170531185,0.5396433644151709,0.3317778762570113,31
1,4.4813784725970365,0.6351507510280793,0.8596447252282987,0.5460039928460808,34
0,1.5669733316871473,0.5972376181873853,0.5932427484605335,0.35430688609750716,32
0,5.941089124712715,0.5726691096015741,0.31367300113299,0.17963083826488294,31
0,2.839074993712527,0.4426044809782148,0.5449461142379544,0.24119559205338476,21
0,5.797050381263414,0.5760435856857554,0.34029208985042436,0.19602307561793772,17
1,3.439714192155675,0.696012937535693,0.8627142023959506,0.600460246263368,16
0,1.6339100629032226,0.21859430258428963,0.5156431785052419,0.11271666098769972,23
0,1.7598671091160576,0.22126451774230055,0.803559573221779,0.17779922144612575,39
0,3.988188910884761,0.3057919229197594,0.580570706516092,0.17753383273643905,37
0,5.056022339009258,0.2928890559018087,0.14213068648705535,0.0416285225798696,29
1,5.730804386576952,0.4557863227109088,0.7094777629364575,0.32337026061396984,7
1,6.296052469213899,0.6561624497820062,0.6049430263711253,0.39694089816221834,29
0,3.669954312595337,0.13975201224923323,0.6283751127990117,0.0878166864610008,38
0,4.486269863559575,0.4294078109345123,0.2886473699245917,0.12394743525132332,27
0,3.14785889128287,0.34759970359742765,0.5772786818763497,0.20066189871333287,6
0,5.186294579741457,0.5457908939492341,0.6566675480878347,0.35840316809831096,32
1,2.2152136279023456,0.6243725773998473,0.7472537263360777,0.46656473508409696,5
0,5.256627306742807,0.4536170918209728,0.42871267820591663,0.19447139831454846,16
0,3.705697280408772,0.48818663536568463,0.3368637921314512,0.16445240125717853,10
0,2.5625736571261073,0.5195111423330758,0.7393103360025703,0.38407995719534543,3
0,5.596766156973907,0.5303343857490903,0.5998882076833033,0.3181413441398474,37
0,2.093366029063989,0.6547042360961474,0.5907038610306558,0.38673632009512027,2
1,6.706553969217152,0.5739935485905585,0.4903090262009741,0.2814342178550783,34
