E,D_enc,D_dec,D,U,tau_v,tau_v_imputed
1,0.19695881532379428,0.8253073634019463,0.16255156057365153,4.393228010982757,20.221286413963483,0
1,0.8349933494871314,0.7548056051088285,0.6302576604214818,1.1228069745506626,18.988045528781665,0
1,0.25984927212927145,0.26590984082524116,0.06909647859044935,2.5661936525171964,25.251066543955833,0
1,0.7533817775795904,0.7974806199536848,0.6008073670459808,5.256106540346854,21.34116928210358,0
1,0.644202484299072,0.5661477086419465,0.36471376038736913,5.145259458114091,23.294056327200416,0
1,0.5154636014579559,0.787032301754292,0.40568650472601203,3.2454656818059386,31.49509346610438,0
1,0.5733591554235316,0.6278383478089653,0.3599768648422538,2.8096274388776417,10.960300073549622,0
1,0.3359779451993458,0.41489496409694326,0.13939555751084737,1.194328177679441,15.160539903457295,0
0,0.8975566919718424,0.23833279700314028,0.21391719686653524,2.036731422525035,32.70980062503368,0
0,0.7549683064914453,0.24331200510048304,0.1836928524397496,5.503225915312476,79.19092790641636,0
1,0.2839439698312723,0.0338260274713307,0.009604696523831311,4.429995301859067,18.5205059685102,0
1,0.7239786378554302,0.12853949236708315,0.09305984659454931,3.308121830946732,31.82865163623234,0
1,0.6684255487761861,0.2170567268904009,0.14508626178727896,4.405084833134876,13.478533733838672,0
1,0.12414440953396057,0.4699316400210206,0.05833938597173532,5.564639042040375,10.982672117465402,0
0,0.021831645496400858,0.7410226343451044,0.0161777434578314,2.722388517457187,46.26551639374711,0
1,0.519899411654209,0.046837563456402415,0.0243508216843003,4.507005646908543,30.852229571433135,0
1,0.6304252784417221,0.38624494054706127,0.2434985741910875,2.8335625814560483,38.15303135419206,0
1,0.7883078885168314,0.3529368550605016,0.278222906992515,3.3782605337575995,20.50273544780903,0
0,0.2699649703256335,0.28785608849497385,0.07771106038859854,3.753258638302013,76.14231672291336,0
1,0.7066692229316749,0.3039085272132117,0.21476280276807008,1.1803027774820216,46.76154899023356,0
0,0.15536226413808837,0.20267572207407547,0.031488159067250304,1.636667197533236,53.10277654091722,0
1,0.10812422883655733,0.9314180230724877,0.10070885546918348,5.80011628975037,29.712144445570388,0
0,0.4431652075463793,0.6934660075146987,0.30732000714661045,1.8709270680999066,32.513024221428175,0
1,0.7523432280065728,0.2531998047193944,0.19049315841322306,5.731577136839753,13.257746248513465,1
0,0.6195946381575508,0.3098450987114637,0.19197836182101996,2.023609712705216,57.27491364815235,0
1,0.4559992542657642,0.7764521023098498,0.3540615796263764,5.792389070467278,18.607003966750124,0
1,0.3788184780326499,0.8119374016333243,0.30757689074452027,3.02100940153196,14.060339452896308,0
1,0.17296965575508239,0.6157807948595851,0.10651139210745345,2.261021444962438,4.842231676020063,0
1,0.626094504210151,0.7895220705371296,0.49431542931591604,1.7725745011714364,14.847899499987108,0
1,0.42454802688998333,0.3234337684682528,0.1373131682327884,4.776609926672421,11.568963231007942,0
0,0.431135077105207,0.6325212038925971,0.27270207801091323,5.571638121436564,32.16254788455109,0
1,0.309765677963089,0.796621718536946,0.24676606672271814,4.060962199160056,14.946998822669633,0
1,0.5681052321088771,0.27101076016719317,0.1539626308087865,3.5338196983511634,19.89520858841035,0
1,0.23552542607568028,0.7408995061825702,0.17450067187291096,2.97014390091927,17.047572666290264,0
1,0.5946183051763257,0.3323420785229854,0.19761668347011496,2.7508950901393368,30.29666379951563,0
0,0.6564021916187276,0.2775551246798763,0.18218779213487998,2.896929604663813,20.37522953554611,0
0,0.8160785123357384,0.379579744796125,0.3097668734460009,2.57067387049022,45.488787609453986,0
1,0.4338704064727449,0.753209867053399,0.3267954711777403,1.9980604561743038,21.850420555702737,0
1,0.8418081598036476,0.11720670483128617,0.09866556051067431,4.458760168233239,28.584089920176055,1
1,0.2524132158453545,0.6717947435865617,0.16956987161668935,3.778109405959591,17.071017082948586,0
1,0.7464174875126944,0.1844932113017415,0.13770895924299453,4.187013552480945,15.163363903682416,0
1,0.43087380366329264,0.10866944083567262,0.0468228153148294,5.092586951272308,4.487386816223481,0
0,0.57906352564571,0.347517906393472,0.20123494410121973,1.7848271557442288,59.404438306983266,0
1,0.7206843042993807,0.37431274940227555,0.2697613233933674,3.488334136709841,30.902526053389707,0
1,0.21994048348133155,0.7765319647671018,0.1707908157695847,3.42308469547258,19.66861077351708,0
1,0.3982077558970217,0.6269581640189177,0.24965960353529004,1.3946983785160225,21.242318619837413,0
0,0.8040395326108792,0.2941041321568719,0.23647134895833957,4.377802535791501,31.942305830865457,0
1,0.843041345493028,0.4375584986163027,0.36887990540539706,2.9732859480644835,23.57076621273908,0
0,0.32633999115849643,0.7352966335966906,0.2399566969068162,3.082566843379439,16.892340414018253,0
1,0.14754746981641825,0.5785699082922304,0.08536652608043574,1.1554554669692154,9.846627881186182,0
1,0.3646871905132503,0.21160932550675932,0.07717121040546393,1.871254213656088,18.686532440713066,0
1,0.4634202067944739,0.805821331714007,0.3734338881823035,3.055696600879876,4.853947482871406,0
1,0.973475515285742,0.5432358434700258,0.5288267926436682,2.2012937299453736,1.0169616924965952,0
1,0.167819641511483,0.3293525046921505,0.055271819268345714,2.070938132187515,13.367978058386704,0
1,0.38325898100786254,0.9342731904206063,0.3580685909435663,5.3575616103888235,57.17291751397099,0
1,0.27071869015162775,0.5297062732331582,0.14340138845478081,1.8304085949104578,40.873375623095185,0
1,0.9197660364238585,0.5116982598762497,0.4706426803313637,5.593722105910773,10.659245560445449,0
1,0.32935745973297664,0.414602431598926,0.13655240367053748,1.7007921713897654,9.670625401243688,0
1,0.2600811399826733,0.48285092312757905,0.1255804185287069,3.553290925233569,10.737905367480575,0
0,0.470119018872768,0.18713110180318715,0.08797388998029441,5.804681352443031,51.33270332293794,0
1,0.6137349989009295,0.4993538429032272,0.3064709302253871,4.197683162038482,23.59840188661088,0
1,0.5470895361826658,0.47777577629275403,0.2613861278513159,4.178380127361453,19.51719178173122,0
0,0.08834231914724626,0.7424003036533048,0.06558536456035279,2.4998321624841724,35.98019060580781,0
1,0.4982192636743305,0.4217059949171298,0.21010205027466336,2.860752551260718,19.831934529734554,0
0,0.2712026644156432,0.5143876288591537,0.1395032954890475,5.51960074099108,54.95096204133924,0
0,0.19337684337890754,0.4430564341117782,0.0856768546672506,4.887175800087317,21.654354204097167,0
1,0.6256786954718746,0.7044511264015726,0.4407600617906286,3.7208175382457473,18.696053929893758,0
1,0.285940511414253,0.827991657690658,0.2367563580468018,3.6272932597475163,33.42893120782267,0
1,0.5206275680088928,0.398524138040859,0.20748265278105268,3.066165039627869,13.75719078312752,0
1,0.47113463949455986,0.7953060065411787,0.37469620867963627,4.962363327793886,16.845416885679995,0
1,0.6921763822193351,0.5631495167676469,0.3897987951647966,4.423904592211727,5.059676191374959,0
1,0.49162909935838645,0.5976189044780531,0.29380684376809085,4.43907713898144,22.2857365465907,0
1,0.48701942627264455,0.27484775124684724,0.13385619412456606,2.2660782155165085,9.859171605961693,0
1,0.3880838272760376,0.46847446968151446,0.18180736517511417,4.555551880997493,14.818828903279446,0
1,0.8858630550081676,0.47886677291859003,0.42421038239956466,1.4676507565396415,8.516893134596613,0
0,0.3217754761927586,0.3812309031625083,0.12267075540451154,4.496843399310228,47.81400731099847,0
1,0.640251928029814,0.48951869087051164,0.3134152856364756,3.527410936238766,37.11419939322124,0
1,0.6360820407544401,0.4570212311520882,0.2907029973793269,5.138574523727002,23.207399481688505,0
1,0.11902914820426776,0.9187081310045497,0.1093530462818064,1.8472658980358927,6.071819980696046,0
1,0.15583579838333828,0.313882967187082,0.04891420279053009,2.596967440786842,20.269078070229178,0
1,0.4792894470065447,0.8641663518687237,0.4141858129088237,5.013229189976989,20.415123047390807,0
1,0.49275504939035003,0.7605649840590601,0.37477223628459294,2.5415240337253833,24.801960652253477,0
1,0.6381562190199903,0.3051567907798756,0.19473770381235966,3.891542259593367,21.385296439242087,0
0,0.09328997128219649,0.26401182345565305,0.024629655428338202,1.7840745116221837,64.80850661335656,0
1,0.5472208792006517,0.5902552756580565,0.32300001089842467,1.5981522762052145,19.5134475409398,0
1,0.683622942576353,0.7591939736256612,0.5190024182362086,2.639819177028985,4.103088738500087,0
1,0.7289656262554846,0.667515483682065,0.4865958425975292,4.080269714392708,33.35286930978527,0
0,0.4047767347983332,0.3952174761806348,0.1599748395436354,2.248964043025068,31.672804677053193,0
0,0.14243768338926382,0.4379361429028014,0.06237860966750463,3.1073137092670384,16.841422382526687,0
1,0.1926230558708774,0.2929870806339115,0.056436066802391195,3.600246559970442,10.57371202044033,0
1,0.868474573255097,0.2192434687863659,0.1904073779932063,4.005251572677206,18.883403610112836,0
1,0.5132228683722834,0.6388721395133277,0.3278837919641676,4.646316395823662,12.798199322575293,1
0,0.9732726872063745,0.631764326894818,0.6148789641180459,1.0425236525530537,49.703529497011985,0
1,0.4197301298166548,0.6099174830207547,0.2560007443257487,5.437561076009621,13.538273116237997,0
1,0.6463268067013078,0.477949421530184,0.3089115233823411,2.8531081010521744,16.626004092105017,1
1,0.9007138203882238,0.8270410662269859,0.7449273183792585,4.934900581822127,9.59028394587686,0
1,0.7392794272555048,0.7212552754890237,0.5332091869685367,1.1772936347446947,10.362136416795856,0
1,0.729073472476654,0.8058148764443565,0.5874982501426329,3.797453774346121,33.96878207613828,0
1,0.6282545210324871,0.7664375043550432,0.48151782719991243,4.241763328548228,14.083500967572572,0
1,0.47277203960017466,0.26271575422767923,0.12420466296131812,5.850578928912786,29.053266021116915,0
1,0.5362524927433157,0.5124429963621933,0.27479883418808,1.5283646018091481,16.74819880696554,0
1,0.5086941191855525,0.30462922074778637,0.15496309312647644,5.619375195602108,8.486247486445787,0
0,0.593457495045519,0.8691854883332817,0.5158246426361855,4.644860030002877,58.38159983168848,0
1,0.8038643829959251,0.2411691876019546,0.19386732018927375,4.753512754679206,5.153500394314573,0
0,0.5934547367928595,0.4698704110734754,0.278846821130362,2.1131168191209477,74.03403930166665,0
1,0.2772045322000409,0.43672403166195684,0.12106188089736858,4.986606236742434,24.47083591036369,0
0,0.19274293108080828,0.28834194871450225,0.05557587234878526,1.1102803365502458,72.34716015406205,0
1,0.6660807829466308,0.7078514456426329,0.47148624512354936,1.019717454428056,29.84774622534902,0
0,0.5568503413100171,0.653959073373245,0.364157333210674,1.7648081958541386,33.278845322681065,0
1,0.2771197654299881,0.1975152936959747,0.05473539185786372,4.476880278317321,7.731676384344264,0
1,0.08515153010371274,0.5674783677012708,0.048321651310520526,5.84250361014708,7.202542037623351,0
0,0.10087917207768603,0.7706283539807156,0.07774035032916456,3.448529424824322,75.50323728624048,1
1,0.4346629646124315,0.5487391114025165,0.23851656896100915,4.385493595124084,10.008043707028115,0
1,0.6127792309545443,0.9034877177110798,0.553638508835872,2.0135168045990617,11.05546715711619,0
1,0.789995253886308,0.6905089474419366,0.54549879124516,2.7353433337308943,37.8128031843476,0
1,0.4956301875498364,0.31167444078005024,0.15447526153830668,5.583501953809825,33.68911066626372,0
1,0.5290241375669291,0.4650404075458261,0.2460176005357039,4.583215158729224,28.82849749462691,0
1,0.7423490024255894,0.11933092284922092,0.08858519153564413,1.5859276141729919,10.395903876790836,0
0,0.7096912838106965,0.7916882838704764,0.5618542745579255,4.717957537061533,49.75808596488987,0
1,0.593552262277861,0.5415386972149902,0.32143151884296295,4.329588900003188,13.524246177950657,0
1,0.04193208526049994,0.2470318250784548,0.010358559551246675,5.97299164554241,4.0906591124494005,0
1,0.9260450375349061,0.6382198383317528,0.5910203141434497,2.1118155147022653,39.77286920425022,0
1,0.1405053734195307,0.8135574615028923,0.11430919492670936,5.8704861247310145,11.083187767740826,0
1,0.9395582128996094,0.3014017809803476,0.2831845187026549,2.9486074894922396,59.3454557093037,0
1,0.6750256601127794,0.21814772550342976,0.14725531241005407,1.0373191020588397,17.748224536419958,0
1,0.6603015579098336,0.1927927522968439,0.12730135469533066,2.1533627049462893,9.262582712624777,0
1,0.7436866737763557,0.6283327533550298,0.4672826953673414,1.379494204946786,24.160332577857684,0
1,0.4935230317114728,0.6652592573019197,0.3283207655377662,3.7571546364377664,6.494525357997595,0
0,0.8364346205068861,0.5807726820436272,0.48577837790592776,5.622962766593244,97.06285865653345,0
1,0.9302930046814016,0.596834853739988,0.5552312893843583,2.8644591297823343,12.635762860758945,0
0,0.07510503587737487,0.5110995303439908,0.038386148563394874,4.308179340952576,69.82570212869379,0
1,0.45631012215594824,0.22622741452898457,0.10322985915874529,2.3627743654868034,19.43640263755015,0
0,0.19748023052142558,0.4661330096872083,0.0920520542066758,4.384371168364053,28.107885183378276,0
1,0.8267448464862787,0.5198359136188222,0.42977166260284755,5.662070318226663,5.8556303369219425,0
1,0.8753750506404058,0.4255351720901101,0.37250287281765393,3.726896382859538,48.0791284203736,0
1,0.5838866907044193,0.5875275783495191,0.34304953342008215,1.1132917047792086,13.567977267690667,0
0,0.4519662123460313,0.46804753453420783,0.21154167138132418,2.7479895602885276,27.644112717971673,0
0,0.22219012954143197,0.5101705466265687,0.11335485984318046,1.1596473916044365,107.08815291746862,0
0,0.4375227272246073,0.2945011385375565,0.12885094130370361,1.9651660572480614,63.49085616483623,0
0,0.707272277394723,0.2353802607821081,0.1664779330971254,2.155564721134272,20.126047487507634,0
1,0.12636156766200696,0.572981211654809,0.07240280414557787,1.5776059683796881,27.223559492060815,0
1,0.576536511118648,0.5323374609836827,0.3069119824932918,1.6869822465763824,31.62672837719158,0
0,0.5214503315848926,0.320730207359607,0.16724487297695845,2.0624780261101003,45.298669885420665,1
1,0.6213905534018529,0.6824858631576036,0.4240902681964446,2.349595765133782,4.609011660856558,0
1,0.7959058576563091,0.43516918169201163,0.3463537007801747,2.7925281362450907,7.992934276740771,0
0,0.06405234329891342,0.36926592288985904,0.02365234766153134,2.349943686745792,4.377107650427379,0
1,0.8368955979323665,0.3769137989510483,0.31543749914209734,5.159911371013005,28.903731237504726,0
1,0.29894051999667937,0.4117985784440049,0.12310328117394419,3.961988362459074,24.072944932643505,0
1,0.4365960404288686,0.29791703754732973,0.13006939896946274,5.115084414366609,8.473217724526405,0
1,0.5116929396621258,0.5078794679453527,0.2598783379469939,1.166407849398254,12.691387567772566,1
1,0.6015610125712194,0.6549073939197778,0.39396675502676,3.984468507369068,36.99669218625124,0
1,0.5979621064434044,0.8892758199825316,0.5317532425259403,4.3883686635527015,12.266564174069782,0
0,0.28736356509142735,0.4173194169509065,0.11992239543688833,3.2825446589348064,60.66818989660152,0
1,0.7605009298322031,0.5663621260908126,0.4307189235138064,2.0024707621807796,19.861177747312063,0
1,0.7031019032153489,0.5505309858540025,0.3870793839329715,4.44074665737809,18.214784596682286,0
1,0.955265900351283,0.4968149729769111,0.4745904024687873,3.24181080412381,34.010485402231076,0
1,0.7087267587010573,0.7691429192624395,0.5451121681467377,1.2826845108603933,12.923771475340676,0
1,0.45875620189973587,0.7003069539707261,0.32127015836758344,5.718472491624573,14.42471824556645,0
1,0.3241284728992274,0.27659597239824846,0.08965263014352112,1.8383719386008304,17.70837898425325,0
1,0.7632566728070849,0.23497582148772442,0.17934686369883207,3.0753040080807246,21.769103551452194,0
1,0.700088874253488,0.8378485847659655,0.5865684725036828,3.134570008677805,3.760120485474026,0
1,0.24353015794473393,0.5244769684503062,0.1277259589650783,3.3204481884525707,11.933343951561014,0
1,0.5119780630094103,0.7057988908328768,0.36135354900280653,3.6228122017613984,9.179447062832331,0
1,0.84391245903013,0.6074993434407724,0.5126762647822917,4.630686915382043,37.76996976886523,0
1,0.5386923211536652,0.5507240401187011,0.29667081148666735,1.1293120126174907,69.66462135956685,0
0,0.5979593507548298,0.18005324216074542,0.10766451978374147,3.43758680282813,19.681472203229248,0
1,0.1368397110942475,0.3716921202518085,0.050862242351265775,1.8140552558827907,16.66961302896017,0
1,0.6626769324169772,0.5397129517118924,0.357655323226149,5.329146437662458,19.934490054242335,0
1,0.6846501207754029,0.3883826550672058,0.2659062316988341,2.1126118049530382,23.633428587659523,0
1,0.42217985890536874,0.43232819322197363,0.18252025561526583,2.007597899693724,41.869288048983876,0
0,0.3271436361725996,0.1542895265259735,0.05047483673105573,5.791384365608758,38.657320488713374,0
0,0.1192656314888585,0.5440953769011714,0.06489187871628668,1.5145148711181795,44.41209498204796,1
1,0.6744744390045286,0.4281001975801487,0.2887426406005987,4.296321535113282,11.902329586764033,0
0,0.3053744585630063,0.8907649612021766,0.272016867734012,2.8573584508401675,33.711141149444224,0
0,0.5310276909119414,0.5023796670860702,0.26677751457382565,1.5698529352034916,71.90153454377693,0
1,0.5379700441598942,0.8962193014060021,0.48213913715433654,2.300066398264484,7.211402995503761,0
0,0.29321032049850254,0.2532188987489223,0.07424639445844937,4.594010392686614,25.35634413920243,0
0,0.09733647038710476,0.4457930078172828,0.04339191790418531,2.3398343722840127,68.21541025833608,0
1,0.45494650639810136,0.4824936056920623,0.21950878026902682,5.604405932020818,26.789065290860417,0
1,0.7080993700732455,0.7081348935073407,0.5014298720194328,2.440213957487346,11.095338245668005,0
1,0.28355958910175116,0.709546163786915,0.20119861865214145,1.1158008726633453,9.704381934565648,1
1,0.7916744129647515,0.20272854349827454,0.1604950006651956,2.932882976386577,6.680848071818717,0
1,0.3427950585161676,0.17008096378907314,0.05830291393456151,2.9649345237546934,4.47039384326391,0
1,0.45545047702429,0.6500660942233167,0.29607291271132663,4.378818788427707,10.88169767180243,0
1,0.33901579241379615,0.4234243023541367,0.14354752538984647,4.052576132901981,30.344170845354327,0
1,0.3205693289088669,0.2946393582888951,0.0944523413568103,3.9660378641735057,33.85765040504032,0
1,0.45376771298138574,0.7968951013279907,0.36160526761567197,4.726046809501167,5.037650452945289,0
1,0.8210140198011462,0.9207152061105965,0.7559200924609017,1.8034119638898112,8.873664727089135,0
1,0.15497843122291843,0.44545055657675986,0.06903522844564211,1.246438731928607,23.57921769414073,1
1,0.2966050094996261,0.4357661009896731,0.12925040852365702,4.247188863846109,27.895727342583,0
0,0.10190561191068126,0.5305278305254669,0.05406376320534391,1.1611729311481964,55.171722585984384,1
1,0.25007596605658733,0.5272584548926664,0.13185466746878713,5.641158980511652,7.810604020843728,0
0,0.5795540835717424,0.6214178324649952,0.36014524240938883,2.9505485622785974,55.59420021814289,0
1,0.8437195855248895,0.4431627248671433,0.3739050705449868,5.477705999062119,9.609457738316515,0
1,0.3248077609569906,0.7290703700536864,0.23680771447722243,1.1128866147244794,28.298704444117874,0
1,0.9799285130594729,0.4946171253905296,0.48468942421769257,1.7497108846344736,6.457727533419095,1
1,0.6131668216747094,0.31624553347438217,0.19391126862930982,2.5968301175360162,15.652436358519441,0
1,0.7440906447412503,0.7382452051719102,0.5493213506935033,3.936535893382184,27.892408229623197,0
0,0.24803683406152716,0.66030884635216,0.16378091575200915,2.034414654505335,86.20916756893912,1
1,0.5266579107578468,0.5216996457362637,0.2747572454665695,3.0775123121590005,13.850931145829644,0
1,0.5539323429210468,0.5774182851651946,0.3198506635470093,4.247836395411088,20.147459539831196,0
1,0.34254827944038535,0.44522981489517977,0.1525127070479051,3.186307878690532,4.162480562676319,0
1,0.07731642536612754,0.2610770144259551,0.02018554150067576,5.687662224062691,14.27901231217502,0
0,0.4804549012248659,0.4234639483028229,0.2034553294541245,1.1337393649092256,55.54314660309076,0
1,0.3811493240377567,0.5240474253839703,0.19974032194882702,5.643532974437186,25.918304798426632,0
0,0.35910819723327075,0.7756819972003707,0.2785537636409281,2.51394835738715,103.83184201242807,0
0,0.4055754315736055,0.33393778087143666,0.135436959595665,4.123711188936005,37.97089862111542,0
1,0.5172549096186969,0.29789180701048845,0.1540859997113605,2.995472498860816,51.32720582357724,0
1,0.4080927692016485,0.752737996197246,0.3071869333514341,5.181091545936183,23.43225026506706,0
1,0.7602726894428304,0.7430173456126106,0.5648957956515724,2.396827964742484,15.686592926399769,0
1,0.6898561067740506,0.5983241029725099,0.4127575362656919,1.0444009663322442,12.191245497797222,0
1,0.48765127753797033,0.5849709281167232,0.2852618204186923,4.99305623071151,18.089044397449573,0
1,0.20579609697246923,0.9429953093246952,0.1940647541223686,4.6397718333623885,15.641520068584544,0
1,0.537068834815133,0.7209645534787648,0.38720759267985283,1.7067516690759463,27.082673216115303,0
0,0.5754262149790318,0.5024353713148271,0.28911448398727535,3.980868253309877,45.446802480216576,0
1,0.7735241435980843,0.6676703333997014,0.5164591228488514,1.039487816598266,13.465399618297141,0
1,0.7360550736274519,0.17698467920808922,0.13027047108544107,5.754059216288416,11.887782048677648,1
1,0.49518710642826946,0.567090688490488,0.2808159971160199,5.17149443356343,32.353051288346315,0
1,0.4585664576018411,0.5509701908230951,0.2526564486499571,1.8589784670666774,19.698415041723912,0
1,0.4536324081364678,0.6512197519706501,0.2954143843124793,3.307788292812777,3.022300193886938,0
1,0.6948418145645816,0.8856992226592051,0.6154208550309614,3.9655415444891764,24.54333961093795,0
1,0.1907643304361418,0.7300067016003627,0.13925923964468956,5.744597224342508,5.634497066579629,0
1,0.6334190600415679,0.7362200909418339,0.4663358379880941,3.610528195148758,46.86229500494538,0
1,0.7668815149690312,0.6311034518428662,0.48398157125144226,3.312169563158765,12.377408114242616,0
0,0.30142124347419363,0.6984708871977534,0.21053396334967006,2.8284160169350234,54.52171957782099,1
1,0.11576315775448634,0.5801397683568618,0.06715881152394655,4.214051271443587,10.9567375371488,0
1,0.42401713619620496,0.8923543953146285,0.37837355517340493,1.6293207012461677,16.5822647194043,0
1,0.5643405733778207,0.5664760380547597,0.31968541212061924,1.5914681123280037,17.460965894384138,0
0,0.7241478235309357,0.5773932162348079,0.418118040857963,1.8594589768851213,47.29263039127767,0
1,0.31130034341259305,0.5304059808972209,0.16511556400139812,1.118215592561175,17.270479956367947,0
1,0.4271854528961577,0.3780650672222083,0.16150389696553535,2.3345415481548404,10.378947838016572,0
1,0.16479959985001513,0.5564529852377293,0.09170322930252417,2.370104872709261,14.094332529880822,0
0,0.3676782071960843,0.1847324079285431,0.06792208055818243,1.2615112509079958,61.80861643576583,0
1,0.6985564053297207,0.4300162772423132,0.3003906248636589,1.67827079017875,21.696532277933223,0
1,0.6969604774228595,0.5381729730352558,0.37508529222273157,3.5183844351883877,9.430312007078424,0
1,0.7056600709896378,0.4822563435859623,0.3403090456500733,5.594311226615594,32.324794522860444,0
1,0.28838910479899776,0.4745088316269129,0.13684317717210376,4.169234336767886,34.15570221482065,0
1,0.9049413198286851,0.40868982298735973,0.369840307814733,2.0635240273222877,16.430778118309842,0
1,0.8843269255918988,0.8091273529193028,0.7155331044194384,4.834240964539779,15.44828469241214,0
1,0.5999512404160835,0.17852351320425286,0.10710540319032856,4.015651125891072,15.885924974683274,0
1,0.5588227262084543,0.7014775445123137,0.3920015937983835,5.52792550975066,54.751552230762016,0
1,0.2557740726791469,0.4662852148595827,0.11926366843470654,1.5852463542381185,33.048793976518176,0
1,0.5580723954683906,0.6287671838951838,0.3508976085082993,1.7647406891543906,10.233834315271391,0
1,0.4505796256924181,0.3758000854611121,0.16932786184224663,5.284111676884721,13.101207998977664,0
1,0.6043097186130209,0.3653289338320187,0.22077182520522212,3.984803527702767,44.401611169902765,1
1,0.31324131282890594,0.6558820219190811,0.20544934560681022,1.012040719084812,17.029376825883016,0
0,0.5797522357030456,0.23549129963707363,0.13652660745320924,1.9026148134309508,46.275988248190764,0
1,0.2856516650053596,0.9305626820088484,0.2658167795076805,1.1766372235397384,22.72622608903705,0
1,0.34946067963085076,0.7747628758228927,0.2707491611378205,2.1167694850713508,12.618349402980666,0
0,0.341759711358594,0.34471427334833443,0.11780945056071425,3.8253389162710647,88.70771882198237,0
1,0.04436692656879743,0.5448629217373328,0.02417389323878066,4.336720119019736,2.475865466592544,0
1,0.860429069934956,0.6174979906423858,0.5313132217751322,2.388582579146018,17.432349720806894,0
1,0.2348839901416104,0.21858324175901953,0.05134170400244679,2.7190994220040507,11.289945520721782,0
1,0.15623599856217588,0.44136173080917546,0.0689565907401018,3.017600711516585,11.220833246194061,0
1,0.6631141398677639,0.20493409465960816,0.13589469590978498,4.342109581656753,16.280579955579817,0
1,0.7039112853485473,0.722690156068645,0.5087097566670221,5.882612505666503,32.48842067409577,0
1,0.24600366704215493,0.5600423344870514,0.13777246798266377,1.4653858067628143,5.704838994446496,1
1,0.5404405149990236,0.4769104959600761,0.2577417540451033,4.042815114995074,32.96096581520753,0
0,0.5066406143622445,0.3467056059327791,0.17565514119261744,4.961267985087082,62.05755028460646,0
1,0.8093970752951997,0.6417606615886925,0.5194392025294001,1.8142362653238537,7.418674638217289,0
1,0.7708173982045061,0.7289814866271014,0.5619116128611552,4.210267502113906,33.05404979785807,0
0,0.545405792140848,0.16543955984834469,0.09023169419051966,4.6158029702742525,61.25379098825425,0
1,0.3228356416867202,0.29781174032747093,0.09614424429045797,1.1238416070312265,16.562967723873538,0
1,0.5739234039746052,0.5829264522403471,0.3345551337366201,3.739041185554088,4.727800971713231,0
0,0.22247746286180323,0.8899150967813628,0.19798605289433366,2.6779892471752538,30.461617094770897,1
1,0.22383146847560847,0.05748561449100725,0.012867089507744872,5.3185975995404275,20.688088042594543,0
1,0.7084671834670551,0.22923960129241383,0.1624087346667471,2.715408417730322,10.857502877611457,0
1,0.1398100506640602,0.7947223129633546,0.11111016683926571,2.954799039841123,3.9023582832261514,0
1,0.7840857883345029,0.6701415163255946,0.525448439123833,5.190880073810388,16.569276594946306,0
1,0.5803538931422866,0.3174774723148411,0.18424928704289054,5.838180365898003,6.878753792612342,0
1,0.19760204731508507,0.46651570627624933,0.09218445866482974,1.729100867107072,14.117801870659548,0
1,0.8181813290907791,0.16794764290794786,0.13741162569208834,1.9588598533288901,25.250111600098826,0
0,0.7254072740504728,0.6103095157450504,0.4427229621436811,1.5971654339615302,34.081048489985385,0
1,0.7118869793134543,0.7955662035946641,0.5663532215208781,4.614149578876976,11.150132035769744,0
0,0.9113551097339426,0.030122122419501213,0.02745195018304378,2.0440946714271435,59.26354749927334,0
1,0.8307594812615263,0.1722005091784924,0.14305720567809505,4.696176485413293,27.747087410452558,0
1,0.3508147253140859,0.38331795161749693,0.13447358190465025,2.570967280279384,16.850068513713047,0
0,0.3571856803577273,0.4680394239268536,0.16717698006955195,5.6930308311454985,52.87434219866701,0
1,0.12430681265095797,0.4303294014011555,0.05349287627817233,5.743862902516273,3.78003188679905,0
1,0.6131645174029312,0.8091615981569247,0.49614918083487525,3.920340224466018,32.35765827713148,0
1,0.5900140361722261,0.1479343130641416,0.08728332113933987,2.400527654857129,7.705660504589529,0
1,0.9082281614290438,0.47887842871985953,0.43493087486426746,4.888163025090238,19.47635681573386,0
0,0.5286550264381275,0.25390648295393475,0.13422893845882433,1.1098833947050974,72.39307513095362,0
0,0.0833197088753456,0.2228013795782399,0.018563746083484316,4.1934519069322675,54.31981166089129,0
0,0.2704217441073982,0.1364602081003112,0.03690180747574467,2.843275720775485,53.06709396867339,1
1,0.7641475542346832,0.6147673287263083,0.469772950669598,3.84777018108421,21.9569182014461,0
1,0.3708656486755563,0.6522279176874509,0.24188892977746385,3.4308864674441706,28.27046009138192,0
0,0.5273706306911885,0.23403295347205708,0.12342210627508031,3.6567155263515296,61.35180936900247,0
1,0.6770173895666309,0.47123448526103845,0.3190339410852033,3.387125426292309,28.205392255021295,0
1,0.464758051250646,0.43436906871125375,0.20187652189780025,5.059836610442417,20.534500591317645,0
1,0.7989417482771832,0.2871460947860121,0.22941300297930228,4.373345906278869,31.360102767874455,0
1,0.892746423926319,0.3050137740373462,0.27229995602011114,4.95019110819114,22.626940146500196,0
1,0.7039653739898516,0.41063462623129326,0.2890725582280953,2.230284902434127,15.175708590196532,0
1,0.5208771419023656,0.5447292652692188,0.28373702280400626,3.9953923447716746,23.865865951564817,0
1,0.32998383863740466,0.4365693674878487,0.14406083571514408,4.379195060176258,7.2489102064685635,0
0,0.28818506576331554,0.35772933240632476,0.10309225118498366,5.588068163161748,46.46952167168428,1
